ASIN;FileName;ImageURL;Title;Author;CategoryID;Category
1500447889;1500447889.jpg;http://ecx.images-amazon.com/images/I/51P2QaWfeGL.jpg;Use (Songs of Perdition) (Volume 2);CD Reiss;22;Romance
1500951641;1500951641.jpg;http://ecx.images-amazon.com/images/I/512iL6kcBEL.jpg;Three Simple Rules;Nikki Sloane;22;Romance
1500833517;1500833517.jpg;http://ecx.images-amazon.com/images/I/51KC8ZSoexL.jpg;Unexpected Present;Ryan Peterson;22;Romance
1517328047;1517328047.jpg;http://ecx.images-amazon.com/images/I/41JaIb19BAL.jpg;Reclaimed Surrender (Trust In Me) (Volume 1);Riley Murphy;22;Romance
1419955640;1419955640.jpg;http://ecx.images-amazon.com/images/I/51hAGW7cE-L.jpg;Ice Queen;Joey W Hill;22;Romance
1517385695;1517385695.jpg;http://ecx.images-amazon.com/images/I/51tr%2BDBUFQL.jpg;Clan and Crown (Clan Beginnings) (Volume 4);Tracy St. John;22;Romance
1481123041;1481123041.jpg;http://ecx.images-amazon.com/images/I/41q7YzBQiiL.jpg;Jolynn Raymond's Dark Obsessions: A Collection of Lesbian BDSM Erotica;Jolynn Raymond;22;Romance
1934187798;1934187798.jpg;http://ecx.images-amazon.com/images/I/51bmKLwMHTL.jpg;Homo Thugs;Shane Allison;22;Romance
1590210689;1590210689.jpg;http://ecx.images-amazon.com/images/I/511iHk7iliL.jpg;Hard Road, Easy Riding: Lesbian Biker Erotica;Sacchi Green;22;Romance
1517765668;1517765668.jpg;http://ecx.images-amazon.com/images/I/41hOjG7WFhL.jpg;Balloon Fetish Stories, Volume 1;Tim Popper;22;Romance
1887368620;1887368620.jpg;http://ecx.images-amazon.com/images/I/5133APF25GL.jpg;Richard Matheson: Collected Stories, Vol. 1;Richard Matheson;22;Romance
1593092113;1593092113.jpg;http://ecx.images-amazon.com/images/I/51oZO0YwoaL.jpg;Missionary No More: Purple Panties 2;Zane;22;Romance
1887368817;1887368817.jpg;http://ecx.images-amazon.com/images/I/51S20N6WKAL.jpg;Richard Matheson: Collected Stories, Vol. 3;Richard Matheson;22;Romance
1452851700;1452851700.jpg;http://ecx.images-amazon.com/images/I/41GDd8JoedL.jpg;Caparazones;Yolanda Arroyo Pizarro;22;Romance
1455529931;1455529931.jpg;http://ecx.images-amazon.com/images/I/51ok-8uj0UL.jpg;A Christmas to Remember;Jill Shalvis;22;Romance
1416543708;1416543708.jpg;http://ecx.images-amazon.com/images/I/51dzQ5gMEHL.jpg;Love Is Never Painless: Three Novellas;Zane;22;Romance
1602820511;1602820511.jpg;http://ecx.images-amazon.com/images/I/51gpAluFB%2BL.jpg;Sistine Heresy;Justine Saracen;22;Romance
1497648459;1497648459.jpg;http://ecx.images-amazon.com/images/I/51%2BCMKFMahL.jpg;Nomads of Gor (Gorean Saga);John Norman;22;Romance
1852424141;1852424141.jpg;http://ecx.images-amazon.com/images/I/51fKAX3ZIHL.jpg;Tricks: 25 Encounters (High Risk Books);Renaud Camus;22;Romance
1502533413;1502533413.jpg;http://ecx.images-amazon.com/images/I/51Ux%2B0VZkgL.jpg;Well Met in Castle Light: An Erotic Fae Paranormal Romance (Chasing Fae Romance) (Volume 2);Jean Ecrivain;22;Romance
1497643600;1497643600.jpg;http://ecx.images-amazon.com/images/I/51Jq8IoRhoL.jpg;Dancer of Gor (Gorean Saga);John Norman;22;Romance
1497648580;1497648580.jpg;http://ecx.images-amazon.com/images/I/51n60oTP0aL.jpg;Rebels of Gor (Gorean Saga);John Norman;22;Romance
1497648483;1497648483.jpg;http://ecx.images-amazon.com/images/I/517%2BnflOwkL.jpg;Outlaw of Gor (Gorean Saga);John Norman;22;Romance
3867878544;3867878544.jpg;http://ecx.images-amazon.com/images/I/51UNyQmHhgL.jpg;The Satyr of Capri (Boys of Imperial Rome);Zack;22;Romance
1497648807;1497648807.jpg;http://ecx.images-amazon.com/images/I/51GyqkjC7fL.jpg;Tribesmen of Gor (Gorean Saga);John Norman;22;Romance
1497648599;1497648599.jpg;http://ecx.images-amazon.com/images/I/51A7oQDqaKL.jpg;Renegades of Gor (Gorean Saga);John Norman;22;Romance
1497644941;1497644941.jpg;http://ecx.images-amazon.com/images/I/51ofnMNrhJL.jpg;Marauders of Gor (Gorean Saga);John Norman;22;Romance
1497643562;1497643562.jpg;http://ecx.images-amazon.com/images/I/51cpwJzJqOL.jpg;Conspirators of Gor (Gorean Saga);John Norman;22;Romance
1497644917;1497644917.jpg;http://ecx.images-amazon.com/images/I/514XdVWgDQL.jpg;Magicians of Gor (Gorean Saga);John Norman;22;Romance
1497648815;1497648815.jpg;http://ecx.images-amazon.com/images/I/51C8PoGIOeL.jpg;Vagabonds of Gor (Gorean Saga);John Norman;22;Romance
1497644518;1497644518.jpg;http://ecx.images-amazon.com/images/I/51KhU9%2BY29L.jpg;Explorers of Gor (Gorean Saga);John Norman;22;Romance
1497648688;1497648688.jpg;http://ecx.images-amazon.com/images/I/51jvJfZuV2L.jpg;Smugglers of Gor (Gorean Saga);John Norman;22;Romance
1497648572;1497648572.jpg;http://ecx.images-amazon.com/images/I/51wkKQ1gWQL.jpg;Raiders of Gor (Gorean Saga);John Norman;22;Romance
1497648858;1497648858.jpg;http://ecx.images-amazon.com/images/I/51tUd3hhVkL.jpg;Witness of Gor (Gorean Saga);John Norman;22;Romance
1497636493;1497636493.jpg;http://ecx.images-amazon.com/images/I/51ij1iVaXxL.jpg;Assassin of Gor (Gorean Saga);John Norman;22;Romance
1516930614;1516930614.jpg;http://ecx.images-amazon.com/images/I/51pwAfhmoqL.jpg;Curvy Ever After: Forbidden Curvy Girl Fairy Tales;Twyla Turner;22;Romance
1590211170;1590211170.jpg;http://ecx.images-amazon.com/images/I/51AS8C%2BahSL.jpg;Summer of the Stag God;J.C. Herneson;22;Romance
1497648564;1497648564.jpg;http://ecx.images-amazon.com/images/I/514kyHaQ-VL.jpg;Prize of Gor (Gorean Saga);John Norman;22;Romance
1497644801;1497644801.jpg;http://ecx.images-amazon.com/images/I/612Smd99bKL.jpg;Hunters of Gor (Gorean Saga);John Norman;22;Romance
1497644534;1497644534.jpg;http://ecx.images-amazon.com/images/I/51RAkGk1uuL.jpg;Fighting Slave of Gor (Gorean Saga);John Norman;22;Romance
1497648610;1497648610.jpg;http://ecx.images-amazon.com/images/I/51mUVqHiKUL.jpg;Rogue of Gor (Gorean Saga);John Norman;22;Romance
1497637031;1497637031.jpg;http://ecx.images-amazon.com/images/I/51eB6OFDB4L.jpg;Beasts of Gor (Gorean Saga);John Norman;22;Romance
1400159490;1400159490.jpg;http://ecx.images-amazon.com/images/I/51tHEeQmVHL.jpg;Kushiel's Dart (Kushiel's Legacy);Jacqueline Carey;22;Romance
1497644968;1497644968.jpg;http://ecx.images-amazon.com/images/I/51k0wndKBML.jpg;Mercenaries of Gor (Gorean Saga);John Norman;22;Romance
1497644887;1497644887.jpg;http://ecx.images-amazon.com/images/I/51dgfsf43mL.jpg;Kur of Gor (Gorean Saga);John Norman;22;Romance
1497644623;1497644623.jpg;http://ecx.images-amazon.com/images/I/51nuGtxNghL.jpg;Guardsman of Gor (Gorean Saga);John Norman;22;Romance
1626390541;1626390541.jpg;http://ecx.images-amazon.com/images/I/51sHraPMu2L.jpg;The Thief Taker (Thomas Newton Erotic Adventure);William Holden;22;Romance
1909181684;1909181684.jpg;http://ecx.images-amazon.com/images/I/515nkvfNr%2BL.jpg;Fierce Enchantments: Ten Erotic Tales of Myth, Magic and Desire;Janine Ashbless;22;Romance
1441484388;1441484388.jpg;http://ecx.images-amazon.com/images/I/51RHIkfpM1L.jpg;The Real Mother Goose;Selena Kitt;22;Romance
1481884891;1481884891.jpg;http://ecx.images-amazon.com/images/I/51%2ByUpKbVFL.jpg;The Minotaur's Conquest (The Minotaur Series) (Volume 1);Friday Jones;22;Romance
1935509799;1935509799.jpg;http://ecx.images-amazon.com/images/I/51pmpgNVJ3L.jpg;Tales of the Macrofurs: The Big Boys;Rogue;22;Romance
1497648742;1497648742.jpg;http://ecx.images-amazon.com/images/I/51SMabm4%2BjL.jpg;Swordsmen of Gor (Gorean Saga);John Norman;22;Romance
1497644860;1497644860.jpg;http://ecx.images-amazon.com/images/I/51BaTb1LT7L.jpg;Kajira of Gor (Gorean Saga);John Norman;22;Romance
1497637007;1497637007.jpg;http://ecx.images-amazon.com/images/I/51aFHf-WhmL.jpg;Blood Brothers of Gor (Gorean Saga);John Norman;22;Romance
1452813396;1452813396.jpg;http://ecx.images-amazon.com/images/I/41A4W2-J9QL.jpg;The Surrender of Persephone;Selena Kitt;22;Romance
1909840297;1909840297.jpg;http://ecx.images-amazon.com/images/I/51dCLg5iqYL.jpg;Maiden: Book One of the Maiden Series (Volume 1);Aishling Morgan;22;Romance
1909840300;1909840300.jpg;http://ecx.images-amazon.com/images/I/51gc1TC7CeL.jpg;Captive: Book Two in the Maiden Series (Volume 2);Aishling Morgan;22;Romance
1909840327;1909840327.jpg;http://ecx.images-amazon.com/images/I/5148ML6hGnL.jpg;Princess: Book Four of the Maiden Series (Volume 4);Aishling Morgan;22;Romance
1481109278;1481109278.jpg;http://ecx.images-amazon.com/images/I/51OIs90X6jL.jpg;The Paranormal Files: Jacking Off the Jersey Devil: Paranormal Erotica;Jenna Powers;22;Romance
1568860560;1568860560.jpg;http://ecx.images-amazon.com/images/I/4189Y32M86L.jpg;The Baphomet;Pierre Klossowski;22;Romance
1939065801;1939065801.jpg;http://ecx.images-amazon.com/images/I/51eHoBX0uOL.jpg;Dark City: A Novella Collectiion;Brian Hodge;22;Romance
1573443670;1573443670.jpg;http://ecx.images-amazon.com/images/I/51DpTnL8JAL.jpg;In Sleeping Beauty's Bed: Erotic Fairy Tales;Mitzi Szereto;22;Romance
1514875543;1514875543.jpg;http://ecx.images-amazon.com/images/I/51X138mP-wL.jpg;Elfin Blood;Gracen Miller;22;Romance
1497648629;1497648629.jpg;http://ecx.images-amazon.com/images/I/51MEy2zGVtL.jpg;Savages of Gor (Gorean Saga);John Norman;22;Romance
1511560657;1511560657.jpg;http://ecx.images-amazon.com/images/I/411fxXXhCAL.jpg;Of Loves, Oaths, and Honor: Part two of the Sidhe Wars Trilogy (Volume 2);Robert Allan Hopkins;22;Romance
1909181366;1909181366.jpg;http://ecx.images-amazon.com/images/I/51qPzBr1IML.jpg;In the Forests of the Night: An illustrated collection of very adult fairy tales;Vanessa de Sade;22;Romance
8433914308;8433914308.jpg;http://ecx.images-amazon.com/images/I/41r0bh-hCBL.jpg;Las bodas de Cadmo y HarmonÃ­a (Compactos Anagrama) (Spanish Edition);Roberto Calasso;22;Romance
1502747367;1502747367.jpg;http://ecx.images-amazon.com/images/I/41dDdomJmcL.jpg;Tempting Ecstasy (The Guardians of the Realms) (Volume 4);Setta Jay;22;Romance
1501033034;1501033034.jpg;http://ecx.images-amazon.com/images/I/51Cmgei6AyL.jpg;The Claiming of Sabrina (Submissive Mermaids of Avalon in Erotic Captivity) (Volume 1);Bella Swann;22;Romance
1575669072;1575669072.jpg;http://ecx.images-amazon.com/images/I/41T4QDKXVVL.jpg;Awaken, My Love (Brava Historical Romance);Robin Schone;22;Romance
1497648467;1497648467.jpg;http://ecx.images-amazon.com/images/I/51Wat7APr7L.jpg;Norman Invasions;John Norman;22;Romance
1492357014;1492357014.jpg;http://ecx.images-amazon.com/images/I/51bkLsj-QvL.jpg;Erotic Adventures: Erotic Fantasy;Carl East;22;Romance
1512345865;1512345865.jpg;http://ecx.images-amazon.com/images/I/51L1%2BLQ4uqL.jpg;Goldi's Three Bears;Leigh Savage;22;Romance
1934531618;1934531618.jpg;http://ecx.images-amazon.com/images/I/51Tk6RpEGIL.jpg;Ardennian Boy;William Maltese;22;Romance
1623276330;1623276330.jpg;http://ecx.images-amazon.com/images/I/41PcgSoGm3L.jpg;First Hard Ride: 10 Erotic Short Stories (Sexy Stories Collection) (Volume 11);Kellie Granier;22;Romance
1623275644;1623275644.jpg;http://ecx.images-amazon.com/images/I/51V2K8kAaiL.jpg;First Night Ride: 10 Erotic Short Stories (Sexy Stories Collection) (Volume 33);Kellie Granier;22;Romance
1634904834;1634904834.jpg;http://ecx.images-amazon.com/images/I/61uUhPnQ1QL.jpg;The Secret Love Letters of Saint Paul;Bern Callahan;22;Romance
1617730947;1617730947.jpg;http://ecx.images-amazon.com/images/I/51lUAC57LDL.jpg;Deeper In Sin (The Wicked Dukes);Sharon Page;22;Romance
1419972324;1419972324.jpg;http://ecx.images-amazon.com/images/I/41rymgEXi5L.jpg;Fight for Love (Brothers in Arms) (Volume 12);Samantha Kane;22;Romance
1934555312;1934555312.jpg;http://ecx.images-amazon.com/images/I/51FpsOfuV2L.jpg;The Sins of the Cities of the Plain (Valancourt Classics);Jack Saul;22;Romance
3867877858;3867877858.jpg;http://ecx.images-amazon.com/images/I/512FsgUfb5L.jpg;Deadly Circus of Desire: Boys of Imperial Rome;Zack;22;Romance
1606010298;1606010298.jpg;http://ecx.images-amazon.com/images/I/51sNzjsJKrL.jpg;The Sins of Their Fathers [Can't Say No by Emma Wildes: Kissed by Fate by Lara Santiago];Emma Wildes;22;Romance
1604501294;1604501294.jpg;http://ecx.images-amazon.com/images/I/511y7OhCAXL.jpg;Venus in Furs;Leopold von Sacher-Masoch;22;Romance
1942957009;1942957009.jpg;http://ecx.images-amazon.com/images/I/51XMZn0oqoL.jpg;One Does Not Simply Walk into Tudor (TimeBangers) (Volume 1);Ivery Kirk;22;Romance
1622418468;1622418468.jpg;http://ecx.images-amazon.com/images/I/51zCqEMMaBL.jpg;Seducing Their Nun [Unlikely Bedfellows 1] (Siren Publishing Menage Everlasting) (Unlikely Bedfellows, Siren Publishing Menage Everlasting);Jenna Stewart;22;Romance
1419951572;1419951572.jpg;http://ecx.images-amazon.com/images/I/41F10PuNAlL.jpg;Promises - Promises Keep;Sarah McCarty;22;Romance
1507551924;1507551924.jpg;http://ecx.images-amazon.com/images/I/41P7PBHdtIL.jpg;The Experiences of a Country Girl: (In Two Complete Volumes);Rhoda Wilkins (pseudo);22;Romance
1627414614;1627414614.jpg;http://ecx.images-amazon.com/images/I/51%2BfAo3Z9vL.jpg;Dark Warrior (Siren Publishing Menage Amour);Julie Shelton;22;Romance
1419952447;1419952447.jpg;http://ecx.images-amazon.com/images/I/51qEZoKjXpL.jpg;Promises Prevail;Sarah McCarty;22;Romance
1622411161;1622411161.jpg;http://ecx.images-amazon.com/images/I/51pCzjhKn1L.jpg;The Undoing of a Libertine (Siren Publishing Classic);Raine Miller;22;Romance
1402214405;1402214405.jpg;http://ecx.images-amazon.com/images/I/51Fws9sh1wL.jpg;Warrior (The Cat Star Chronicles, Book 2);Cheryl Brooks;22;Romance
1511871385;1511871385.jpg;http://ecx.images-amazon.com/images/I/41XKCVmZJQL.jpg;Veronica: Fragrant Courtesans Book One: Fragrant Courtesans Book One (Volume 1);Siobhan Daiko;22;Romance
1419965328;1419965328.jpg;http://ecx.images-amazon.com/images/I/51%2BMBno4agL.jpg;A Silver Mirror: Ellora's Cave;Roberta Gellis;22;Romance
1455522880;1455522880.jpg;http://ecx.images-amazon.com/images/I/51ToCn3idvL.jpg;What a Reckless Rogue Needs (The Sinful Scoundrels);Vicky Dreiling;22;Romance
1617730920;1617730920.jpg;http://ecx.images-amazon.com/images/I/413a2eKtAbL.jpg;Deeply In You (The Wicked Dukes);Sharon Page;22;Romance
1517606349;1517606349.jpg;http://ecx.images-amazon.com/images/I/41x92ThxiHL.jpg;Maude Cameron and Her Guardian;Anonymous;22;Romance
1444768972;1444768972.jpg;http://ecx.images-amazon.com/images/I/51H4Aoc9diL.jpg;Breathless for You;Elizabeth Anthony;22;Romance
1612273602;1612273602.jpg;http://ecx.images-amazon.com/images/I/41uxyuzI-jL.jpg;The Bacheloress;Victor Margueritte;22;Romance
1505817781;1505817781.jpg;http://ecx.images-amazon.com/images/I/51WDf4R6KlL.jpg;Green Girls: (revised edition);Alphonse Momas;22;Romance
1419956604;1419956604.jpg;http://ecx.images-amazon.com/images/I/414JQYvJgBL.jpg;Pleasurable Bargains;Kate Pearce;22;Romance
1505408792;1505408792.jpg;http://ecx.images-amazon.com/images/I/41ZtjrJuK6L.jpg;First Training;Anonymous;22;Romance
1505534062;1505534062.jpg;http://ecx.images-amazon.com/images/I/41EaFe7iRHL.jpg;Lovely Nights of Young Girls: Served Up, Seasoned, and Prepared for Amatory Feasts;Anonymous;22;Romance
1904989322;1904989322.jpg;http://ecx.images-amazon.com/images/I/51VPH7D0q0L.jpg;Havana Harlot;Pierre Motteux;22;Romance
1419956272;1419956272.jpg;http://ecx.images-amazon.com/images/I/51OnR8hyjVL.jpg;Love Under Siege (Brothers in Arms, Book 2);Samantha Kane;22;Romance
1517139139;1517139139.jpg;http://ecx.images-amazon.com/images/I/41dNl%2BmK42L.jpg;Justine: or, The Misfortunes of Virtue (Unexpurgated Edition);Marquis De De Sade;22;Romance
1482753332;1482753332.jpg;http://ecx.images-amazon.com/images/I/51wnfav6LFL.jpg;Love's Revenge;Monica Burns;22;Romance
1419957724;1419957724.jpg;http://ecx.images-amazon.com/images/I/510bziEpM6L.jpg;At Love's Command (Brothers in Arms, Book 3);Samantha Kane;22;Romance
1599989778;1599989778.jpg;http://ecx.images-amazon.com/images/I/41u8xSlAKcL.jpg;Marked;Joely Skye;22;Romance
1840680563;1840680563.jpg;http://ecx.images-amazon.com/images/I/51QK0uMVmsL.jpg;The Bloody Countess: The Atrocities of Erzsebet Bathory;Valentine Penrose;22;Romance
1575667983;1575667983.jpg;http://ecx.images-amazon.com/images/I/41h73t7MBAL.jpg;Seductive;Thea Devine;22;Romance
1517655951;1517655951.jpg;http://ecx.images-amazon.com/images/I/41a2EJ1x5gL.jpg;The Oyster: Volume 6;Anonymous;22;Romance
1419955349;1419955349.jpg;http://ecx.images-amazon.com/images/I/511Hhsi0CZL.jpg;The Courage to Love (Brothers in Arms, Book 1);Samantha Kane;22;Romance
1573446637;1573446637.jpg;http://ecx.images-amazon.com/images/I/51kwe0TCqKL.jpg;Pride and Prejudice: Hidden Lusts;Mitzi Szereto;22;Romance
1575666995;1575666995.jpg;http://ecx.images-amazon.com/images/I/41rK2WwXPrL.jpg;Scandalous Lovers;Robin Schone;22;Romance
1782793909;1782793909.jpg;http://ecx.images-amazon.com/images/I/51gKY6RaVaL.jpg;Sex Comes to Pemberley: 'Pride and Prejudice' Re-visited;Mary Bennet;22;Romance
1517652758;1517652758.jpg;http://ecx.images-amazon.com/images/I/41QwrOEctHL.jpg;The Oyster: Volume 1;Anonymous;22;Romance
1622341104;1622341104.jpg;http://ecx.images-amazon.com/images/I/51qUAWVL7%2BL.jpg;Lovers in Arms;Osiris Brackhaus;22;Romance
1596066946;1596066946.jpg;http://ecx.images-amazon.com/images/I/51CsQG%2BGyHL.jpg;Tonight, Again;Clive Barker;22;Romance
1627418466;1627418466.jpg;http://ecx.images-amazon.com/images/I/513MU73P56L.jpg;The Agent Gets Her Wolves [The Shifters of Catamount, Texas 3] (Siren Publishing Menage Everlasting) (The Shifters of Catamount: Menage Everlasting);Josie Hunter;22;Romance
1419968084;1419968084.jpg;http://ecx.images-amazon.com/images/I/511mf77NfLL.jpg;Wrath (New Species);Laurann Dohner;22;Romance
1419968939;1419968939.jpg;http://ecx.images-amazon.com/images/I/41DUdyXyOPL.jpg;Obsidian (New Species);Laurann Dohner;22;Romance
1590213327;1590213327.jpg;http://ecx.images-amazon.com/images/I/51gN7QW4JhL.jpg;If the Spirit Moves You: Ghostly Gay Erotica;Dale Chase;22;Romance
1627416951;1627416951.jpg;http://ecx.images-amazon.com/images/I/51pX2gj1dyL.jpg;Goddess of Unity [The Men of Five-O #8] (Siren Publishing Lovextreme Forever);Dixie Lynn Dwyer;22;Romance
1419972073;1419972073.jpg;http://ecx.images-amazon.com/images/I/51iu44tMUhL.jpg;Cult of The Serpentari;Micah BlackLight;22;Romance
1419967096;1419967096.jpg;http://ecx.images-amazon.com/images/I/51GDPa5IiVL.jpg;Valiant (New Species);Laurann ` Dohner;22;Romance
1419967053;1419967053.jpg;http://ecx.images-amazon.com/images/I/518xZIXHF9L.jpg;Justice (New Species) (Volume 4);Laurann Dohner;22;Romance
1419970585;1419970585.jpg;http://ecx.images-amazon.com/images/I/5171b33e7ZL.jpg;TRUE;Laurann Dohner;22;Romance
1617981656;1617981656.jpg;http://ecx.images-amazon.com/images/I/51Hiwjj7NlL.jpg;Omnipotent Blood (Sisters in Blood) (Volume 2);C M Michaels;22;Romance
1419967762;1419967762.jpg;http://ecx.images-amazon.com/images/I/51yDxy9MMKL.jpg;Brawn (New Species) (Volume 5) (Swedish Edition);Laurann Dohner;22;Romance
1419968432;1419968432.jpg;http://ecx.images-amazon.com/images/I/51uyxPb0bLL.jpg;Tiger (New Species);Laurann Dohner;22;Romance
1781162883;1781162883.jpg;http://ecx.images-amazon.com/images/I/51wwKvM%2BaAL.jpg;A Feast Unknown (Secrets of the Nine #1 - Wold Newton Parallel Universe);Philip Jose Farmer;22;Romance
1936964449;1936964449.jpg;http://ecx.images-amazon.com/images/I/51haZbm9cRL.jpg;The Venus Complex;Barbie Wilde;22;Romance
1621050351;1621050351.jpg;http://ecx.images-amazon.com/images/I/51Z9k%2B66i6L.jpg;Razor Wire Pubic Hair;Carlton Mellick III;22;Romance
1497438551;1497438551.jpg;http://ecx.images-amazon.com/images/I/51LgEnb9ABL.jpg;Dracula's Lover (Erotic Monsters Series) (Volume 2);J.G. Newton;22;Romance
1615812334;1615812334.jpg;http://ecx.images-amazon.com/images/I/51bKaOfZBPL.jpg;Change of Heart;Mary Calmes;22;Romance
1627404309;1627404309.jpg;http://ecx.images-amazon.com/images/I/51yftih%2BH6L.jpg;Abbey's Protectors [Beckett's Wolf Pack, Triad Mates 4] (Siren Publishing Menage and More);Lynnette Bernard;22;Romance
1419968378;1419968378.jpg;http://ecx.images-amazon.com/images/I/51Bq7kL%2BtVL.jpg;Revenge Of The Court Jester (Ancient Blood);Kate Hill;22;Romance
1840680288;1840680288.jpg;http://ecx.images-amazon.com/images/I/51R5J410K0L.jpg;Image of the Beast / Blown: An Exorcism;Philip Jose Farmer;22;Romance
1885865368;1885865368.jpg;http://ecx.images-amazon.com/images/I/415QH0F8TDL.jpg;The Darker Passions Dr. Jekyll & Mr. Hyde;Amarantha Knight;22;Romance
1503580806;1503580806.jpg;http://ecx.images-amazon.com/images/I/51euBKisErL.jpg;Smoke & Fire: Book #1;Michele Wesley;22;Romance
1455830194;1455830194.jpg;http://ecx.images-amazon.com/images/I/51ViMgpYZaL.jpg;Ghost Story;Peter Straub;22;Romance
1632583801;1632583801.jpg;http://ecx.images-amazon.com/images/I/51x86BVbrBL.jpg;Task Force Two: Fennigan Pack's Earth Angel [The Men of Five-O #9] (Siren Publishing LoveXtreme Forever);Dixie Lynn Dwyer;22;Romance
1516986415;1516986415.jpg;http://ecx.images-amazon.com/images/I/51aaz8O4inL.jpg;Shalia's Diary Book 6 (Volume 6);Tracy St. John;22;Romance
1515280918;1515280918.jpg;http://ecx.images-amazon.com/images/I/51P1Wxl5GhL.jpg;The New World Order: Emasculation Now!;David Holly;22;Romance
1515021416;1515021416.jpg;http://ecx.images-amazon.com/images/I/412%2B7LawnjL.jpg;Measuring Down;David Holly;22;Romance
1606019309;1606019309.jpg;http://ecx.images-amazon.com/images/I/51sCnoeWyWL.jpg;Dead Moon Rising [The American Heroes Collection] (Siren Publishing Menage Everlasting);Macy Largo;22;Romance
1627988610;1627988610.jpg;http://ecx.images-amazon.com/images/I/51xABc9NtSL.jpg;Infected: Epitaph;Andrea Speed;22;Romance
1504621905;1504621905.jpg;http://ecx.images-amazon.com/images/I/51tHkAb-frL.jpg;Ambushing Ariel  (Dragon Lords of Valdier Series, Book 4);S. E. Smith;22;Romance
1504621425;1504621425.jpg;http://ecx.images-amazon.com/images/I/61qTl3UE9vL.jpg;Cornering Carmen  (Dragon Lords of Valdier Series, Book 5);S. E. Smith;22;Romance
1504621662;1504621662.jpg;http://ecx.images-amazon.com/images/I/51%2B9dd5uyHL.jpg;Tracking Trisha (Dragon Lords of Valdier series, Book 3);S. E. Smith;22;Romance
1419966871;1419966871.jpg;http://ecx.images-amazon.com/images/I/41fIlD%2BaFfL.jpg;Through Her Eyes: Ellora's Cave;Beth Kery;22;Romance
1619260220;1619260220.jpg;http://ecx.images-amazon.com/images/I/51miVlWn0wL.jpg;Dreamscape (Siren Publishing Classic);Rose Anderson;22;Romance
1627417168;1627417168.jpg;http://ecx.images-amazon.com/images/I/51R9tyT06WL.jpg;Meeka's Reluctant Mates [Beckett's Wolf Pack, Triad Mates 5] (Siren Publishing Menage and More);Lynnette Bernard;22;Romance
1426975236;1426975236.jpg;http://ecx.images-amazon.com/images/I/314Fn8eXBXL.jpg;Finding His Voice;Benjamin Hamilton;22;Romance
1419971395;1419971395.jpg;http://ecx.images-amazon.com/images/I/51vBqTOnsSL.jpg;Mating Brand (Mating Heat) (Volume 3);Laurann Dohner;22;Romance
1627400486;1627400486.jpg;http://ecx.images-amazon.com/images/I/51dGMVMHKjL.jpg;Calling Doctor Wolf [Shape-Shifter Clinic 1] (Siren Publishing Menage Everlasting);Cara Adams;22;Romance
1906320187;1906320187.jpg;http://ecx.images-amazon.com/images/I/61IFUWzLr1L.jpg;The Vampire Sex Slaves;Jacqui Knight;22;Romance
1419966448;1419966448.jpg;http://ecx.images-amazon.com/images/I/41DAY-%2Bnz1L.jpg;Mate Set (Ellora's Cave. Twilight);Laurann Dohner;22;Romance
1419971662;1419971662.jpg;http://ecx.images-amazon.com/images/I/41ZnbKbVXkL.jpg;Dylan's Witch (supernatural bonds) (Volume 10);Jory Strong;22;Romance
1479155837;1479155837.jpg;http://ecx.images-amazon.com/images/I/510m%2B-gZxbL.jpg;Cum For Bigfoot: Volume Two, Books 6-10 (Volume 2);Virginia Wade;22;Romance
1781846707;1781846707.jpg;http://ecx.images-amazon.com/images/I/514Uhx62vjL.jpg;Justice (Leopard's Spots) (Volume 10);Bailey Bradford;22;Romance
1781846510;1781846510.jpg;http://ecx.images-amazon.com/images/I/51svG2y2EFL.jpg;Nischal (Leopard's Spot) (Volume 9);Bailey Bradford;22;Romance
1507569408;1507569408.jpg;http://ecx.images-amazon.com/images/I/41pKQebunIL.jpg;Medical Controls;M.L. Howard;22;Romance
1507828306;1507828306.jpg;http://ecx.images-amazon.com/images/I/41ccP4I0w1L.jpg;Chuck's Unicorn Tinglers: Volume 1;Dr. Chuck Tingle;22;Romance
1504621581;1504621581.jpg;http://ecx.images-amazon.com/images/I/61A8TzqK-nL.jpg;Capturing Cara  (Dragon Lords of Valdier Series, Book 2);S. E. Smith;22;Romance
1419971875;1419971875.jpg;http://ecx.images-amazon.com/images/I/41LBlosgx7L.jpg;Changed (Wolf's Den) (Volume 2);Aline Hunter;22;Romance
1891946021;1891946021.jpg;http://ecx.images-amazon.com/images/I/41UpuBEwKEL.jpg;Carmilla : The Return;Kyle Marffin;22;Romance
1621050262;1621050262.jpg;http://ecx.images-amazon.com/images/I/51a1u3xRfwL.jpg;The Handsome Squirm;Carlton Mellick III;22;Romance
1936383144;1936383144.jpg;http://ecx.images-amazon.com/images/I/51vojre-XwL.jpg;The Book of a Thousand Sins;Wrath James White;22;Romance
1504621506;1504621506.jpg;http://ecx.images-amazon.com/images/I/4168XsnEXbL.jpg;Abducting Abby  (Dragon Lords of Valdier Series, Book 1);S. E. Smith;22;Romance
1461192676;1461192676.jpg;http://ecx.images-amazon.com/images/I/51TM4ikXy8L.jpg;A Succubus for Halloween;M. E. Hydra;22;Romance
1497642760;1497642760.jpg;http://ecx.images-amazon.com/images/I/418sUsnzVAL.jpg;The New Neighbor;Ray Garton;22;Romance
