,hashtag,tweet,party,polarity
9311,#maibhichowkidar,RT @Harishankartiw8: #MaiBhiChowkidar #ModiHainTohMumkinHain  #AbkiBaarPhirModiSarkar  All Friends Join This # Tag. https://t.co/TyuKTrOr9u ,bjp,p
9312,#maibhichowkidar,RT @idhawalbjp: Celebrated my Birthday With this special cake made by my friends #MaibhiChowkidar ..@narendramodi https://t.co/qCGOztg3ry ,bjp,p
9313,#maibhichowkidar,RT @vallabhjoy123: Free ATM Workshop successfully completed...  #MaiBhiChowkidar #NamoAgain2019 https://t.co/6yCqj0PWmL ,bjp,p
9314,#maibhichowkidar,RT @Khunti_BJP: #MaiBhiChowkidar  event at khunti https://t.co/k8WG4E9cOf ,bjp,p
9315,#maibhichowkidar,RT @kumar_sunil1981: @AmitShah @gauravbh Sir how come @UnSubtleDesi is not a part of your #MaiBhiChowkidar movement ,bjp,p
9316,#maibhichowkidar,RT @akshatbahuguna5: When I just posted this ..In the facebook. Then after a second I received these message😊😊 I openly says I don't suppor… ,bjp,p
9317,#maibhichowkidar,"RT @GaashNeelam: All differences in this world are of degree, &amp; not of kind, because oneness is the secret of everything.....  #MaiBhiChowk… ",bjp,p
9318,#maibhichowkidar,RT @Neil_8011: Biased liberal intellectuals... #Liberals  #LiberalismIsAMentalDisorder  #liberal  #LiberalismIsAMentalDisease  #LiberalHypo… ,bjp,p
9319,#maibhichowkidar,This is a small contribution of me to a country supporter... #MaiBhiChowkidar @narendramodi @BJYM @AmitShah… https://t.co/tKbVCuQ4Xh ,bjp,p
9320,#maibhichowkidar,"@SushmaSwaraj  Dear mam, I want support. Also attached photo of mail. #MaiBhiChowkidar   Humble request to review t… https://t.co/lC1HU7Q6rh ",bjp,p
9321,#maibhichowkidar,RT @RaamSakal: My small contribution to building my country.  #ModiOnceAgain #MaiBhiChowkidar https://t.co/w2NPwtMc9s ,bjp,p
9322,#maibhichowkidar,#MaiBhiChowkidar vote please 👇 https://t.co/JvkIqmzG4V ,bjp,p
9323,#maibhichowkidar,"RT @mai_indian: #MaiBhiChowkidar After BJP's this campaign it has become very easy to ignore Tweets from profiles with ""Chowkidar"" prefix a… ",bjp,p
9324,#maibhichowkidar,RT @ShuklaRavish: #MaiBhiChowkidar  @narendramodi  ji live on 31/03/2019 https://t.co/aTMrqHu28N ,bjp,p
9325,#maibhichowkidar,RT @JPSHUKL44842741: Zakirians Rock on the Mai bhi chaukidaar campaign.. Thanks to team #MaiBhiChowkidar https://t.co/z0203anuSt ,bjp,p
9326,#maibhichowkidar,"RT @arunkum63584160: #SuperNineAgain!!! Time aa gaya hai… #ParamHomes brings Super 9 Again!! Make your ""Navratri"" much more special where b… ",bjp,p
9327,#maibhichowkidar,"RT @arunkum63584160: #SuperNineAgain!!! Time aa gaya hai… #ParamHomes brings Super 9 Again!! Make your ""Navratri"" much more special where b… ",bjp,p
9328,#maibhichowkidar,"#SuperNineAgain!!! Time aa gaya hai… #ParamHomes brings Super 9 Again!! Make your ""Navratri"" much more special wher… https://t.co/HintBmbGOn ",bjp,p
9329,#maibhichowkidar,@AmitShah @gauravbh Sir how come @UnSubtleDesi is not a part of your #MaiBhiChowkidar movement ,bjp,p
9330,#maibhichowkidar,RT @drkayaaa: Thank you Sir 🙏🏻 #MaiBhiChowkidar #NamoAgain https://t.co/Ltmtb3Qhye ,bjp,p
9331,#maibhichowkidar,RT @impankajsen: PM  @narendramodi worked hard to stop #corruption and black money in all levels of governance and here is the effect of th… ,bjp,p
9332,#maibhichowkidar,@Tejasvi_Surya @AmitShah No body can compete lyk @narendramodi ji &amp; @AmitShah ji... Love and Regards. #DeshKeLiyeModi  #MainBhiChowkidarHun ,bjp,p
9333,#maibhichowkidar,Dedicated to @RahulGandhi @INCIndia @Mayawati @yadavakhilesh @MamataOfficial @ncbn @MehboobaMufti @OmarAbdullah… https://t.co/EOIMQAi5rz ,bjp,p
9334,#maibhichowkidar,Biased liberal intellectuals... #Liberals  #LiberalismIsAMentalDisorder  #liberal  #LiberalismIsAMentalDisease… https://t.co/ZYYuSsNOIC ,bjp,p
9335,#maibhichowkidar,RT @indiatvnews: #OMG: PM Modi's #MaiBhiChowkidar campaign shakes Rahul Gandhi  For more #OmgVideos visit: https://t.co/JCgBqQkjSw    #OMGI… ,bjp,p
9336,#maibhichowkidar,Okay @GujaratPolice  but jitega to chowkidar hi...  #MaiBhiChowkidar https://t.co/7qoji7WGfK ,bjp,p
9337,#maibhichowkidar,@consumerforum_ @PrakashJavdekar @CimGOI @HRDMinistry @narendramodi #MaiBhiChowkidar #MainBhiChowkidarHun… https://t.co/QaflgQMEEA ,bjp,p
9338,#maibhichowkidar,This is the beginning of a new political fight on social media. Facebook has closed about 700 accounts and pages co… https://t.co/wf5blVLeQy ,bjp,p
9339,#maibhichowkidar,"Looks like @RahulGandhi &amp; his family members can only contest from a rural constituency. ""Keep them poor"" just like… https://t.co/XlsH5vq9fd ",bjp,p
9340,#maibhichowkidar,RT @SatSharmaCA: Interacted with prominent BJP activists of Ward 39 concerning Lok Sabha Polls. #BJP #JammuWest #MaiBhiChowkidar #NamoAgain… ,bjp,p
9341,#maibhichowkidar,"RT @SatSharmaCA: Early morning Door to Door campaign at Ward 29 (Shaktinagar) along with District President, Corporator and BJP activists f… ",bjp,p
9342,#maibhichowkidar,"Early morning Door to Door campaign at Ward 29 (Shaktinagar) along with District President, Corporator and BJP acti… https://t.co/utSIhNyMU2 ",bjp,p
9343,#maibhichowkidar,RT @indiatvnews: #OMG: PM Modi's #MaiBhiChowkidar campaign shakes Rahul Gandhi  For more #OmgVideos visit: https://t.co/JCgBqQkjSw    #OMGI… ,bjp,p
9344,#maibhichowkidar,"@timesofindia J&amp;K Belongs To India Only, Your @MehboobaMufti  Ties With India Will End... @narendramodi… https://t.co/CLzOV6fw6G ",bjp,p
9345,#maibhichowkidar,"This @BJP4India Spokesperson @SureshNakhua says, ""Green Flag is our pride, but use selectively in North India."" Tro… https://t.co/8hg3XcpvHl ",bjp,p
9346,#maibhichowkidar,RT @raju_birajdar1: This is the reason why. My heart shout Namo Namo  https://t.co/a4Ckz1lY8A @Marathi_Tweets @Surendr53084664 @ajaysatreka… ,bjp,p
9347,#maibhichowkidar,RT @indiatvnews: #OMG: PM Modi's #MaiBhiChowkidar campaign shakes Rahul Gandhi  For more #OmgVideos visit: https://t.co/JCgBqQkjSw    #OMGI… ,bjp,p
9348,#maibhichowkidar,RT @indiatvnews: #OMG: PM Modi's #MaiBhiChowkidar campaign shakes Rahul Gandhi  For more #OmgVideos visit: https://t.co/JCgBqQkjSw    #OMGI… ,bjp,p
9349,#maibhichowkidar,RT @kishanreddybjp: Participated in #MainBhiChowkidarHun video conference of PM @narendramodi ji today from Secunderabad Parliament Constit… ,bjp,p
9350,#maibhichowkidar,RT @indiatvnews: #OMG: PM Modi's #MaiBhiChowkidar campaign shakes Rahul Gandhi  For more #OmgVideos visit: https://t.co/JCgBqQkjSw    #OMGI… ,bjp,p
9351,#maibhichowkidar,#OMG: PM Modi's #MaiBhiChowkidar campaign shakes Rahul Gandhi  For more #OmgVideos visit: https://t.co/JCgBqQkjSw… https://t.co/mPoCfHd88n ,bjp,p
9352,#maibhichowkidar,RT @iAradhya_: Header Update.... 😎  #MaiBhiChowkidar 😄 https://t.co/n9tXUa61oe ,bjp,p
9353,#maibhichowkidar,Header Update.... 😎  #MaiBhiChowkidar 😄 https://t.co/n9tXUa61oe ,bjp,p
9354,#maibhichowkidar,"@sudhirchaudhary @narendramodi. Due To Fear Of ""Modi Ji"" #DeshKaAsliChowkidar Many Cable  Service Providers Has Tak… https://t.co/xSrKEZm704 ",bjp,p
9355,#maibhichowkidar,PM  @narendramodi worked hard to stop #corruption and black money in all levels of governance and here is the effec… https://t.co/is3lJxeZ8f ,bjp,p
9356,#maibhichowkidar,RT @AnchliaAnil: A Coward decision taken by @RahulGandhi to Contest from #Wayanad is the biggest psychological defeat of whole @INCIndia be… ,bjp,p
9357,#maibhichowkidar,RT @AnchliaAnil: It's 1st April Happy Pappu Day don't take it seriously if Pappu announce Many Of Attractive Schemes to the Country. Allow… ,bjp,p
9358,#maibhichowkidar,"RT @mai_indian: #MaiBhiChowkidar After BJP's this campaign it has become very easy to ignore Tweets from profiles with ""Chowkidar"" prefix a… ",bjp,p
9359,#maibhichowkidar,"RT @vr_vajpayee: @RadhamohanBJP @narendramodi Sir, you do not respond to any tweets. And do not help anyone on any tweet. You need to learn… ",bjp,p
9360,#maibhichowkidar,RT @roopnayandarak: @narendramodi Little champ Gyaan #MaiBhiChowkidar https://t.co/jrNKDvr4D9 ,bjp,p
9361,#maibhichowkidar,RT @ShuklaRavish: #MaiBhiChowkidar  @narendramodi  ji live on 31/03/2019 https://t.co/aTMrqHu28N ,bjp,p
9362,#maibhichowkidar,"RT @harrybaweja09: Mughals caused irreparable loss to us Even then Congress feels proud to name Bakhtiyaar Junction, Akbar Road, Hamaau roa… ",bjp,p
9363,#maibhichowkidar,RT @Abhiman88955305: #MaiBhiChowkidar  Love for @narendramodi seems endless. Best wishes from Jaipur @AmitShah @myogiadityanath @smritiiran… ,bjp,p
9364,#maibhichowkidar,RT @akshatbahuguna5: When I just posted this ..In the facebook. Then after a second I received these message😊😊 I openly says I don't suppor… ,bjp,p
9365,#maibhichowkidar,RT @KamleshBokadia5: @SushmaSwaraj  Mam Waiting Eagerly to See You Tommorow at our Terapanth Bhawan Tomorrow..From BJP Supporter. #MaiBhiCh… ,bjp,p
9366,#maibhichowkidar,RT @pankajmehta80: #MaiBhiChowkidar @narendramodi Selling these t shirts at cost price of Rs.200 at my showroom in Jodhpur Rajasthan. https… ,bjp,p
9367,#maibhichowkidar,RT @GoldiiiBoy: https://t.co/9rYsBec3qO Hi came to india 😍 and clean our ganga 😍 @PMOIndia @narendramodi_in   @nitin_gadkari  #cleanganga #… ,bjp,p
9368,#maibhichowkidar,RT @Harishankartiw8: #MaiBhiChowkidar #ModiHainTohMumkinHain  #AbkiBaarPhirModiSarkar  All Friends Join This # Tag. https://t.co/TyuKTrOr9u ,bjp,p
9369,#maibhichowkidar,RT @UMESH66850505: Just saw some news paper cuttings of #dainikbhaskar and realised not to vote congress. #MaiBhiChowkidar  And also this c… ,bjp,p
9370,#maibhichowkidar,"RT @shubham20138088: #MaiBhiChowkidar @narendramodi at this time, sir you are the most skillfull manager of our country,  and I also believ… ",bjp,p
9371,#maibhichowkidar,"RT @Vickyti32332781: I,m chowkidar #MaiBhiChowkidar ",bjp,p
9372,#maibhichowkidar,RT @Khunti_BJP: #MaiBhiChowkidar  event at khunti https://t.co/k8WG4E9cOf ,bjp,p
9373,#maibhichowkidar,RT @pranjul3: If PRO is the opposite of CON . what is the opposite of PROGRESS. 😂😂😂 HINT- You know the answer 😂  #Pappu #MaiBhiChowkidar ,bjp,p
9374,#maibhichowkidar,RT @JPSHUKL44842741: Zakirians Rock on the Mai bhi chaukidaar campaign.. Thanks to team #MaiBhiChowkidar https://t.co/z0203anuSt ,bjp,p
9375,#maibhichowkidar,RT @omsuwalka: #ModiHainTohMumkinHain jay hind @JaunapuriaSS @narendramodi @SuwalkaOm @TeamRajastha #MaiBhiChowkidar https://t.co/cpCCgnroZD ,bjp,p
9376,#maibhichowkidar,"RT @GaashNeelam: All differences in this world are of degree, &amp; not of kind, because oneness is the secret of everything.....  #MaiBhiChowk… ",bjp,p
9377,#maibhichowkidar,RT @RaamSakal: My small contribution to building my country.  #ModiOnceAgain #MaiBhiChowkidar https://t.co/w2NPwtMc9s ,bjp,p
9378,#maibhichowkidar,RT @deepakbaghel328: @namomerchandise just got it ... It's an awesome feeling #MaiBhiChowkidar https://t.co/HcehuAF38s ,bjp,p
9379,#maibhichowkidar,RT @CaDhanuka: #MaiBhiChowkidar   Today at Thane attended Mahauti Milap function for our candidate Shri Rajan Vichare. @narendramodi https:… ,bjp,p
9380,#maibhichowkidar,RT @idhawalbjp: Celebrated my Birthday With this special cake made by my friends #MaibhiChowkidar ..@narendramodi https://t.co/qCGOztg3ry ,bjp,p
9381,#maibhichowkidar,RT @draloksgadekar: #MaiBhiChowkidar So after fighting hard we achieved Independence in May2014 we shouldn't let it go easily by falling pr… ,bjp,p
9382,#maibhichowkidar,"RT @iamabhaypatil: Join Honble Prime Minister @narendramodi Ji for live interaction on 31/03/2019, read for more info. #Maibhichowkidar htt… ",bjp,p
9383,#maibhichowkidar,RT @vallabhjoy123: Free ATM Workshop successfully completed...  #MaiBhiChowkidar #NamoAgain2019 https://t.co/6yCqj0PWmL ,bjp,p
9384,#maibhichowkidar,RT @anusha_47: Even kids know who is perfect for the country @narendramodi #MaiBhiChowkidar https://t.co/PxXlrZxUzb ,bjp,p
9385,#maibhichowkidar,RT @iamadwivedi: Cute chowkidar #MaiBhiChowkidar @narendramodi #MissionShakti #PMAddressToNation https://t.co/DOI4d4RwQB ,bjp,p
9386,#maibhichowkidar,RT @abhimnu_gupta: Making people skilled. Vs Making people to earn free. Choose your future wisely. #Elections_2019 #MaiBhiChowkidar ,bjp,p
9387,#maibhichowkidar,RT @SachinM50717325: Proud to be an Indian.......And Proud of having a PM like you........#MaiBhiChowkidar  #Bharatmatakijai  #MissionShakt… ,bjp,p
9388,#maibhichowkidar,RT @abhishek2k1sq: any update on 12000*12=72000 ?????? #MaiBhiChowkidar ,bjp,p
9389,#maibhichowkidar,RT @dgsathe: @BDUTT Is he the brain behind this ponzy scheme?  What about other 20Cr who are below the poverty line? What sin they committe… ,bjp,p
9390,#maibhichowkidar,RT @KapdaMera: @SushmaSwaraj @AmitShah Regarding Cloth Bags as publicity product and for joining more people to the MODI’s “SWATCH BHARAT M… ,bjp,p
9391,#maibhichowkidar,RT @taraknath_hazra: @RahulGandhi Please tell me about your dream scheme budget source? #MaiBhiChowkidar ,bjp,p
9392,#maibhichowkidar,RT @KapdaMera: @PMOIndia Regarding Cloth Bags as publicity product and for joining more people to the MODI’s SWATCH BHARAT MISSION #MaiBhiC… ,bjp,p
9393,#maibhichowkidar,https://t.co/9rYsBec3qO Hi came to india 😍 and clean our ganga 😍 @PMOIndia @narendramodi_in   @nitin_gadkari  #cleanganga #MaiBhiChowkidar ,bjp,p
9394,#maibhichowkidar,"The government which could not open the bank account of the poor in 70 years, would give 72000 rupees ᴇᴀᴄʜ year to… https://t.co/qa89aMMPxn ",bjp,p
9395,#maibhichowkidar,RT @AprajitRajput: From my side..... #MainBhiChowkidar  #MainBhiChowkidarHun  @narendramodi @PMOIndia @BJP4India  NAMO once again. 🇮🇳🇮🇳 htt… ,bjp,p
9396,#maibhichowkidar,#MaiBhiChowkidar  Join me on NaMo App in the journey to transform India.  Click https://t.co/VH0KptJJ2X ,bjp,p
9397,#maibhichowkidar,RT @vallabhjoy123: Free ATM Workshop successfully completed...  #MaiBhiChowkidar #NamoAgain2019 https://t.co/6yCqj0PWmL ,bjp,p
9398,#maibhichowkidar,RT @BJP4Tripura: #MainBhiChowkidarHun  Hum Sab Chowkidar. #PhirEkBaarModiSarkar https://t.co/9fYPFkwtSF ,bjp,p
9399,#maibhichowkidar,RT @BJP4Tripura: People from across of India feel proud to be a Chowkidaar and that is why everyone chanting #MainBhiChowkidarHun  @BJP4Ind… ,bjp,p
9400,#maibhichowkidar,"RT @BJP4Tripura: Live Interaction program of Modi Ji at Dharmanagar, Tripura.  #MainBhiChowkidarHun https://t.co/x1JVQJjuMU ",bjp,p
9401,#maibhichowkidar,RT @idhawalbjp: Celebrated my Birthday With this special cake made by my friends #MaibhiChowkidar ..@narendramodi https://t.co/qCGOztg3ry ,bjp,p
9402,#maibhichowkidar,Just saw some news paper cuttings of #dainikbhaskar and realised not to vote congress. #MaiBhiChowkidar  And also t… https://t.co/DAB7xU6itM ,bjp,p
9403,#maibhichowkidar,RT @idhawalbjp: Celebrated my Birthday With this special cake made by my friends #MaibhiChowkidar ..@narendramodi https://t.co/qCGOztg3ry ,bjp,p
9404,#maibhichowkidar,"@RadhamohanBJP @narendramodi Sir, you do not respond to any tweets. And do not help anyone on any tweet. You need t… https://t.co/31swKbr3mh ",bjp,p
9405,#maibhichowkidar,RT @amolagirhe: @Payal_Rohatgi @bombaytimes This would be the most heinous act by #GauharKhan if she has asked her boyfriend to convert. Se… ,bjp,p
9406,#maibhichowkidar,Now that's called Modi Ji's effect @narendramodi #bharatmatakijai #MaiBhiChowkidar https://t.co/8V4kjjSLsB ,bjp,p
9407,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9408,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9409,#maibhichowkidar,"RT @TuliramRonghang: Grassroots support for the party is obviously getting stronger &amp; stronger, visible from the gathering under Borjan &amp; B… ",bjp,p
9410,#maibhichowkidar,Why does #Lutyens Media hate Prime Minister @narendramodi   See part 2/2 of the video here   #FirEkBarModiSarkar… https://t.co/laGZsUcimF ,bjp,p
9411,#maibhichowkidar,Two famous actresses of their time @RahulGandhi @priyankagandhi #PhirEbBaarModiSarkar #DeshKeLiyeModi… https://t.co/mnyxaE7SrR ,bjp,p
9412,#maibhichowkidar,"RT @TuliramRonghang: Grassroots support for the party is obviously getting stronger &amp; stronger, visible from the gathering under Borjan &amp; B… ",bjp,p
9413,#maibhichowkidar,"RT @TuliramRonghang: Grassroots support for the party is obviously getting stronger &amp; stronger, visible from the gathering under Borjan &amp; B… ",bjp,p
9414,#maibhichowkidar,RT @idhawalbjp: Celebrated my Birthday With this special cake made by my friends #MaibhiChowkidar ..@narendramodi https://t.co/qCGOztg3ry ,bjp,p
9415,#maibhichowkidar,@UnSubtleDesi @bond_2014 this #MaiBhiChowkidar is infectitous in more than one way. It is driving people into action! ,bjp,p
9416,#maibhichowkidar,@Kharat10Tushar @narendramodi @RavindraWaikar @ramkadam  pls tak action  against bldr  #SRASCAM  #MaiBhiChowkidar… https://t.co/GD16WiygA8 ,bjp,p
9417,#maibhichowkidar,"RT @TuliramRonghang: Grassroots support for the party is obviously getting stronger &amp; stronger, visible from the gathering under Borjan &amp; B… ",bjp,p
9418,#maibhichowkidar,RT @sonidhiraj63: @Shankar_Live   I’ve never herd a better version than this. You are a true legend.  #MainBhiChowkidarHun   @narendramodi… ,bjp,p
9419,#maibhichowkidar,"@vivekoberoi ; We are with you! Your hard work and legend performance of an great man's biopic, would make this mov… https://t.co/HJ3eTex8vm ",bjp,p
9420,#maibhichowkidar,RT @sukhram_jmp: Hilarious 😂 🙏 @KapilMishra_IND @TajinderBagga #MaiBhiChowkidar #NaMoAgain2019 https://t.co/AccqAZbbY2 ,bjp,p
9421,#maibhichowkidar,RT @idhawalbjp: Celebrated my Birthday With this special cake made by my friends #MaibhiChowkidar ..@narendramodi https://t.co/qCGOztg3ry ,bjp,p
9422,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9423,#maibhichowkidar,RT @priyasethibjp: On #Jammu_Sringar National Highway with  #Mahila_force While coming from Jagti (#KashmiriPandits) Quarters. H'PM @narend… ,bjp,p
9424,#maibhichowkidar,"RT @whyarif: Amit Ji @KiritSomaiya doesn't cooperate us to make money, Pls give to ticket to #Kotak - Thackeray  #SackHonest #EkHiChowkidar… ",bjp,p
9425,#maibhichowkidar,Celebrated my Birthday With this special cake made by my friends #MaibhiChowkidar ..@narendramodi https://t.co/qCGOztg3ry ,bjp,p
9426,#maibhichowkidar,RT @anusha_47: Even kids know who is perfect for the country @narendramodi #MaiBhiChowkidar https://t.co/PxXlrZxUzb ,bjp,p
9427,#maibhichowkidar,Must watch this debate. I love when anybody takes Modi name how congress get back thrust 🤣😂🤣😂 #NarendraModiBiopic… https://t.co/Du7wNqupe4 ,bjp,p
9428,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9429,#maibhichowkidar,@SushmaSwaraj  Mam Waiting Eagerly to See You Tommorow at our Terapanth Bhawan Tomorrow..From BJP Supporter. #MaiBhiChowkidar ,bjp,p
9430,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9431,#maibhichowkidar,"RT @cpkathuriabjp: ""ONE WHO IS FIGHTING CORRUPTION , DIRT, SOCIAL EVILS IS A CHOWKIDAR""  #MaiBhiChowkidar https://t.co/Ip1u3U1k46 ",bjp,p
9432,#maibhichowkidar,@narendramodi All is well When chowkidar awake  #itrustchowkidar #MaiBhiChowkidar #FirEkBarModiSarkar ,bjp,p
9433,#maibhichowkidar,"RT @medha60: @KanchanGupta @KiranKS Sir, one question...why haven't you taken a pledge, #MaiBhiChowkidar . Please show your support to chow… ",bjp,p
9434,#maibhichowkidar,#MaiBhiChowkidar proud to be an Indian.. I m so thankful to God that we have a PM  like you ... JAI HIND 🇮🇳 # Chowkidar Narendra Modi ,bjp,p
9435,#maibhichowkidar,RT @amolagirhe: @Payal_Rohatgi @bombaytimes This would be the most heinous act by #GauharKhan if she has asked her boyfriend to convert. Se… ,bjp,p
9436,#maibhichowkidar,"@KanchanGupta @KiranKS Sir, one question...why haven't you taken a pledge, #MaiBhiChowkidar . Please show your supp… https://t.co/dobgOUhmnu ",bjp,p
9437,#maibhichowkidar,"@swapan55 #Didi is bound to lose #LokSabhaElections2019. There is no answer to #Modi jis questions from her. Also,… https://t.co/iwIpG0tX1L ",bjp,p
9438,#maibhichowkidar,@ShefVaidya @vivekoberoi @nagma_morarji #Pakistanis have taken out 5 lakh #Kaahmiripandits out of #Kashmir and… https://t.co/O0a1KTsmwM ,bjp,p
9439,#maibhichowkidar,@BDUTT @satish2902 The #MaiBhiChowkidar cafe !! ,bjp,p
9440,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9441,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9442,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9443,#maibhichowkidar,RT @NitinRathod1232: Please save career of all these young directsellers telangana police dadagiri nahi chalegi!! #MaiBhiChowkidar #justice… ,bjp,p
9444,#maibhichowkidar,"Grassroots support for the party is obviously getting stronger &amp; stronger, visible from the gathering under Borjan… https://t.co/SWtJgaDGa0 ",bjp,p
9445,#maibhichowkidar,"#MaiBhiChowkidar @narendramodi at this time, sir you are the most skillfull manager of our country,  and I also bel… https://t.co/lWd1QxXwXa ",bjp,p
9446,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9447,#maibhichowkidar,RT @SinojiyaPunit: @IKJadejaBJP @CMOGuj @PMOIndia 1800 flats  constructed by LNT are ready for Possession since last 2 years under #PMAY va… ,bjp,p
9448,#maibhichowkidar,"1101 views, 200 likes and ZERO dislikes! That's awesome!! Keep showering your love for Desh Ki Awaz!  #DeshKiAwaz… https://t.co/J0nNxK4y6J ",bjp,p
9449,#maibhichowkidar,@TV9Bharatvarsh @ajitanjum Congratulation @narendramodi #MaiBhiChowkidar #OperationBharatvarsh ,bjp,p
9450,#maibhichowkidar,RT @mukesh_g_a_rg: @narendramodi Look @DrNandiniBJP @chokidar@Timesofindia @india @PMOIndia @narendramodi @myogiadityanath @desh #MaiBhiCho… ,bjp,p
9451,#maibhichowkidar,RT @sagaar_gojiya: @AmitShah Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9452,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9453,#maibhichowkidar,RT @sagaar_gojiya: @narendramodi Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9454,#maibhichowkidar,RT @sagaar_gojiya: @narendramodi Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9455,#maibhichowkidar,RT @sagaar_gojiya: @narendramodi Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9456,#maibhichowkidar,RT @DeveshGaur17: @MrsGandhi True 🙏🙏 #DeshKeLiyeModi #MaiBhiChowkidar #NamoAgain2019 ,bjp,p
9457,#maibhichowkidar,"RT @SanjayTandonBJP: Briefed #PressConference at Kamlam office along w/ Smt @KirronKherBJP &amp; Sh @SatyaPalJain about ""#MainBhiChowkidar"" int… ",bjp,p
9458,#maibhichowkidar,@MrsGandhi True 🙏🙏 #DeshKeLiyeModi #MaiBhiChowkidar #NamoAgain2019 ,bjp,p
9459,#maibhichowkidar,@narendramodi Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9460,#maibhichowkidar,RT @SanjayTandonBJP: Held a meeting of @BJP4Chandigarh party workers &amp; Councillors at Kamlam office to ensure successful facilitation of #M… ,bjp,p
9461,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9462,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9463,#maibhichowkidar,@narendramodi Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9464,#maibhichowkidar,@narendramodi Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9465,#maibhichowkidar,@AmitShah Jay hind  #india  #MaiBhiChowkidar #AmitShahOnZee  #IndiaElects  #IndiaWithNaMo ,bjp,p
9466,#maibhichowkidar,RT @AgrawalIkshit: I request my fellow indians to please stop promoting such pathetic minds and think about the global image of country too… ,bjp,p
9467,#maibhichowkidar,@narendramodi Look @DrNandiniBJP @chokidar@Timesofindia @india @PMOIndia @narendramodi @myogiadityanath @desh… https://t.co/AHnWinX0yD ,bjp,p
9468,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9469,#maibhichowkidar,Congress wants to remove IPC section 124A   Now we have opportunity to remove Congress . . . . #MaiBhiChowkidar  #2019Elections ,bjp,p
9470,#maibhichowkidar,RT @BJP4Karnataka: In support to PM @narendramodi ji's #MaiBhiChowkidar Campaign Crores of people updated their first name to #Chowkidar  I… ,bjp,p
9471,#maibhichowkidar,RT @hrohitraaz: biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah @ManojTi… ,bjp,p
9472,#maibhichowkidar,biggest rally brigade parade ground kolkata west bengal.. #modimagic #MainBhiChowkidarHun  @narendramodi @AmitShah… https://t.co/zDB0r8wZnr ,bjp,p
